mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev,mean_gen_cpu
both,non_symmetric,1.0,1.0,softmax,top50,8,40,14,2.639732,73.66,1.389626,18.909936,11.990499,32.467661,0.0563
both,non_symmetric,1.0,1.0,softmax,top50,8,40,15,2.595292,73.66,1.405744,19.369450,11.699783,32.143229,0.0531
both,non_symmetric,1.0,1.0,softmax,top50,8,40,16,2.350353,75.22,1.422390,19.267492,11.590640,32.097023,0.0594
both,non_symmetric,1.0,1.0,softmax,top50,8,40,17,2.133487,74.76,1.408033,19.358679,11.399674,32.896653,0.0688
both,non_symmetric,1.0,1.0,softmax,top50,8,40,18,2.004098,76.34,1.393023,19.579611,11.812455,33.254893,0.0531
both,non_symmetric,1.0,1.0,softmax,top50,8,40,19,1.991920,76.72,1.404920,19.533439,11.621020,33.319998,0.0469
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,1.897587,77.30,1.400509,19.778692,11.538014,33.540766,0.0500
both,non_symmetric,1.0,1.0,softmax,top50,8,40,21,1.877701,76.86,1.402959,19.674916,11.435306,33.642304,0.0500
both,non_symmetric,1.0,1.0,softmax,top50,8,40,22,1.878497,76.76,1.402830,19.761560,11.430527,33.629016,0.0500
both,non_symmetric,1.0,1.0,regret,top50,1,5,1,1.102090,51.24,1.430836,18.728298,12.971466,37.031858,0.0594
both,non_symmetric,1.0,1.0,regret,top50,1,5,2,0.902584,50.92,1.428651,18.533364,13.581650,36.111606,0.0594
both,non_symmetric,1.0,1.0,regret,top50,2,10,1,2.054575,51.24,1.430836,18.728298,12.971466,37.031858,0.0563
both,non_symmetric,1.0,1.0,regret,top50,2,10,2,1.360812,52.78,1.259818,15.485074,15.390415,33.180623,0.0563
both,non_symmetric,1.0,1.0,regret,top50,2,10,3,0.991030,52.58,1.240666,14.331267,15.484283,32.119090,0.0531
both,non_symmetric,1.0,1.0,regret,top50,2,10,4,0.891841,53.38,1.247893,14.086029,15.243856,31.837536,0.0563
both,non_symmetric,1.0,1.0,regret,top50,2,10,5,0.853258,52.86,1.246886,14.547014,15.199166,31.829522,0.0531
both,non_symmetric,1.0,1.0,regret,top50,2,10,6,0.865218,53.16,1.246035,14.478892,14.968028,32.209207,0.0531
both,non_symmetric,1.0,1.0,regret,top50,4,20,1,4.382550,51.24,1.430836,18.728298,12.971466,37.031858,0.0625
both,non_symmetric,1.0,1.0,regret,top50,4,20,2,2.577449,50.96,1.224237,14.986077,15.989090,32.189410,0.0563
both,non_symmetric,1.0,1.0,regret,top50,4,20,3,1.983321,53.68,1.234048,14.337609,15.827307,30.597039,0.0594
