network,optimizer,fitness_type,chance_temperature,utility_temperature,pct,n_decision_rules,total_rules,rep,seed,acc_best,acc_mean,acc_worst,sat_acc_mean,n_satisfiers,stop_generation,cpu_total
bypass,emna,regret,1.0,2.0,20,4,20,2,44,95.0,61.5,35.0,62.02127659574468,47,50,2.65625
bypass,emna,regret,1.0,2.0,20,4,20,3,45,85.0,58.4,25.0,59.8936170212766,47,56,3.125
bypass,emna,regret,1.0,2.0,20,4,20,4,46,85.0,65.5,55.00000000000001,65.31914893617021,47,50,2.78125
bypass,emna,regret,2.0,0.5,20,4,20,0,42,80.0,55.3,35.0,55.43478260869565,46,50,2.9375
bypass,emna,regret,2.0,0.5,20,4,20,1,43,75.0,55.2,35.0,55.9375,48,50,3.1875
bypass,emna,regret,2.0,0.5,20,4,20,2,44,95.0,74.7,35.0,76.41304347826087,46,51,2.78125
bypass,emna,regret,2.0,0.5,20,4,20,3,45,70.0,53.9,35.0,54.6875,48,50,2.53125
bypass,emna,regret,2.0,0.5,20,4,20,4,46,85.0,64.9,45.0,65.63829787234043,47,51,2.84375
bypass,emna,regret,2.0,1.0,20,4,20,0,42,85.0,69.3,45.0,69.45652173913044,46,52,3.078125
bypass,emna,regret,2.0,1.0,20,4,20,1,43,75.0,59.3,45.0,59.3,50,50,2.609375
bypass,emna,regret,2.0,1.0,20,4,20,2,44,95.0,73.5,45.0,74.54545454545455,44,65,3.4375
bypass,emna,regret,2.0,1.0,20,4,20,3,45,85.0,64.2,35.0,64.56521739130434,46,50,2.625
bypass,emna,regret,2.0,1.0,20,4,20,4,46,95.0,76.8,55.00000000000001,77.6086956521739,46,53,2.875
bypass,emna,regret,2.0,2.0,20,4,20,0,42,85.0,66.4,45.0,67.55555555555556,45,51,3.0
bypass,emna,regret,2.0,2.0,20,4,20,1,43,85.0,63.3,35.0,63.67346938775511,49,50,2.953125
bypass,emna,regret,2.0,2.0,20,4,20,2,44,95.0,70.4,45.0,71.5909090909091,44,54,2.75
bypass,emna,regret,2.0,2.0,20,4,20,3,45,85.0,61.5,35.0,62.333333333333336,45,50,2.765625
bypass,emna,regret,2.0,2.0,20,4,20,4,46,95.0,77.4,45.0,78.58695652173913,46,58,3.25
bypass,emna,entropy,0.5,0.5,20,4,20,0,42,85.0,75.6,75.0,,0,50,3.421875
bypass,emna,entropy,0.5,0.5,20,4,20,1,43,90.0,79.6,75.0,,0,50,2.90625
bypass,emna,entropy,0.5,0.5,20,4,20,2,44,80.0,72.9,55.00000000000001,,0,50,2.890625
bypass,emna,entropy,0.5,0.5,20,4,20,3,45,65.0,59.4,55.00000000000001,,0,56,3.1875
bypass,emna,entropy,0.5,0.5,20,4,20,4,46,85.0,84.6,75.0,,0,50,3.75
bypass,emna,entropy,0.5,1.0,20,4,20,0,42,85.0,61.2,45.0,,0,50,2.796875
bypass,emna,entropy,0.5,1.0,20,4,20,1,43,75.0,72.5,55.00000000000001,,0,50,2.671875
bypass,emna,entropy,0.5,1.0,20,4,20,2,44,85.0,69.5,50.0,,0,53,3.0625
bypass,emna,entropy,0.5,1.0,20,4,20,3,45,65.0,45.1,35.0,,0,50,2.671875
bypass,emna,entropy,0.5,1.0,20,4,20,4,46,85.0,85.0,85.0,,0,50,3.28125
bypass,emna,entropy,0.5,2.0,20,4,20,0,42,75.0,71.2,55.00000000000001,,0,50,3.359375
bypass,emna,entropy,0.5,2.0,20,4,20,1,43,70.0,58.4,45.0,,0,50,2.671875
bypass,emna,entropy,0.5,2.0,20,4,20,2,44,95.0,80.7,55.00000000000001,,0,50,2.6875
bypass,emna,entropy,0.5,2.0,20,4,20,3,45,65.0,61.0,55.00000000000001,,0,50,3.265625
bypass,emna,entropy,0.5,2.0,20,4,20,4,46,75.0,63.0,55.00000000000001,,0,50,2.84375
bypass,emna,entropy,1.0,0.5,20,4,20,0,42,95.0,78.2,55.00000000000001,,0,50,4.203125
bypass,emna,entropy,1.0,0.5,20,4,20,1,43,75.0,70.7,65.0,,0,50,4.0
bypass,emna,entropy,1.0,0.5,20,4,20,2,44,85.0,76.8,75.0,,0,50,3.15625
bypass,emna,entropy,1.0,0.5,20,4,20,3,45,65.0,58.2,45.0,,0,50,3.359375
bypass,emna,entropy,1.0,0.5,20,4,20,4,46,75.0,64.5,55.00000000000001,,0,50,2.96875
bypass,emna,entropy,1.0,1.0,20,4,20,0,42,75.0,69.5,65.0,,0,50,2.84375
bypass,emna,entropy,1.0,1.0,20,4,20,1,43,85.0,64.2,55.00000000000001,,0,50,2.859375
bypass,emna,entropy,1.0,1.0,20,4,20,2,44,55.00000000000001,47.2,45.0,,0,50,3.421875
bypass,emna,entropy,1.0,1.0,20,4,20,3,45,75.0,61.0,55.00000000000001,,0,50,2.890625
bypass,emna,entropy,1.0,1.0,20,4,20,4,46,85.0,84.8,75.0,,0,50,2.921875
bypass,emna,entropy,1.0,2.0,20,4,20,0,42,85.0,76.7,65.0,,0,50,2.828125
bypass,emna,entropy,1.0,2.0,20,4,20,1,43,85.0,77.1,70.0,,0,50,2.828125
bypass,emna,entropy,1.0,2.0,20,4,20,2,44,75.0,57.6,45.0,,0,50,2.90625
bypass,emna,entropy,1.0,2.0,20,4,20,3,45,65.0,55.2,55.00000000000001,,0,50,3.0
bypass,emna,entropy,1.0,2.0,20,4,20,4,46,75.0,59.3,45.0,,0,50,2.90625
bypass,emna,entropy,2.0,0.5,20,4,20,0,42,70.0,64.2,55.00000000000001,,0,50,2.921875
bypass,emna,entropy,2.0,0.5,20,4,20,1,43,85.0,70.0,65.0,,0,50,2.890625
bypass,emna,entropy,2.0,0.5,20,4,20,2,44,85.0,69.2,45.0,,0,50,2.703125
bypass,emna,entropy,2.0,0.5,20,4,20,3,45,85.0,68.0,55.00000000000001,,0,50,2.765625
bypass,emna,entropy,2.0,0.5,20,4,20,4,46,65.0,65.0,65.0,,0,50,2.859375
bypass,emna,entropy,2.0,1.0,20,4,20,0,42,75.0,64.3,55.00000000000001,,0,50,2.96875
bypass,emna,entropy,2.0,1.0,20,4,20,1,43,65.0,57.7,45.0,,0,50,2.671875
bypass,emna,entropy,2.0,1.0,20,4,20,2,44,85.0,75.4,65.0,,0,50,2.96875
bypass,emna,entropy,2.0,1.0,20,4,20,3,45,75.0,64.1,55.00000000000001,,0,50,2.875
bypass,emna,entropy,2.0,1.0,20,4,20,4,46,55.00000000000001,55.00000000000001,55.00000000000001,,0,50,3.015625
bypass,emna,entropy,2.0,2.0,20,4,20,0,42,75.0,62.2,50.0,,0,50,3.3125
bypass,emna,entropy,2.0,2.0,20,4,20,1,43,75.0,65.2,60.0,,0,50,2.859375
bypass,emna,entropy,2.0,2.0,20,4,20,2,44,75.0,71.0,65.0,,0,50,3.125
bypass,emna,entropy,2.0,2.0,20,4,20,3,45,80.0,73.1,65.0,,0,50,3.140625
bypass,emna,entropy,2.0,2.0,20,4,20,4,46,65.0,65.0,65.0,,0,50,3.78125
bypass,umda,binary,0.25,0.25,10,2,20,0,42,85.0,65.7,45.0,65.7,50,50,2.265625
bypass,umda,binary,0.25,0.25,10,2,20,1,43,85.0,64.0,45.0,64.0,50,50,2.4375
bypass,umda,binary,0.25,0.25,10,2,20,2,44,85.0,73.4,55.00000000000001,73.4,50,50,2.34375
bypass,umda,binary,0.25,0.25,10,2,20,3,45,85.0,72.8,55.00000000000001,72.8,50,50,2.296875
bypass,umda,binary,0.25,0.25,10,2,20,4,46,85.0,71.5,45.0,71.5,50,50,2.4375
bypass,umda,binary,0.25,0.5,10,2,20,0,42,65.0,52.6,45.0,52.6,50,50,2.5625
bypass,umda,binary,0.25,0.5,10,2,20,1,43,65.0,53.1,25.0,53.1,50,50,2.5625
bypass,umda,binary,0.25,0.5,10,2,20,2,44,85.0,68.9,45.0,68.9,50,50,2.4375
bypass,umda,binary,0.25,0.5,10,2,20,3,45,85.0,68.0,45.0,68.0,50,50,2.546875
bypass,umda,binary,0.25,0.5,10,2,20,4,46,95.0,71.4,50.0,71.4,50,50,2.75
bypass,umda,binary,0.25,1.0,10,2,20,0,42,75.0,55.4,35.0,55.4,50,50,2.484375
bypass,umda,binary,0.25,1.0,10,2,20,1,43,65.0,48.6,35.0,48.6,50,50,2.671875
bypass,umda,binary,0.25,1.0,10,2,20,2,44,90.0,64.7,45.0,64.7,50,50,2.578125
bypass,umda,binary,0.25,1.0,10,2,20,3,45,75.0,64.2,45.0,64.2,50,50,2.421875
bypass,umda,binary,0.25,1.0,10,2,20,4,46,80.0,66.4,55.00000000000001,66.4,50,50,2.453125
bypass,umda,binary,0.25,2.0,10,2,20,0,42,75.0,60.0,45.0,59.89795918367347,49,50,2.390625
bypass,umda,binary,0.25,2.0,10,2,20,1,43,75.0,54.8,40.0,54.8,50,50,2.546875
bypass,umda,binary,0.25,2.0,10,2,20,2,44,85.0,76.1,45.0,76.1,50,50,2.890625
bypass,umda,binary,0.25,2.0,10,2,20,3,45,75.0,59.0,45.0,59.0,50,50,3.46875
bypass,umda,binary,0.25,2.0,10,2,20,4,46,95.0,76.9,65.0,76.9,50,50,2.640625
bypass,umda,binary,0.25,4.0,10,2,20,0,42,60.0,50.1,40.0,50.1,50,50,2.734375
bypass,umda,binary,0.25,4.0,10,2,20,1,43,85.0,59.7,30.0,59.7,50,50,2.515625
bypass,umda,binary,0.25,4.0,10,2,20,2,44,90.0,76.8,55.00000000000001,76.8,50,50,2.484375
bypass,umda,binary,0.25,4.0,10,2,20,3,45,70.0,58.1,45.0,58.1,50,50,2.515625
bypass,umda,binary,0.25,4.0,10,2,20,4,46,75.0,60.6,45.0,60.6,50,50,2.75
bypass,umda,binary,0.5,0.25,10,2,20,0,42,55.00000000000001,43.2,35.0,43.2,50,50,2.484375
bypass,umda,binary,0.5,0.25,10,2,20,1,43,75.0,51.6,25.0,51.6,50,50,3.09375
bypass,umda,binary,0.5,0.25,10,2,20,2,44,90.0,74.9,55.00000000000001,74.9,50,50,2.671875
bypass,umda,binary,0.5,0.25,10,2,20,3,45,85.0,60.5,45.0,60.5,50,50,2.53125
bypass,umda,binary,0.5,0.25,10,2,20,4,46,85.0,64.8,50.0,64.8,50,50,2.9375
bypass,umda,binary,0.5,4.0,10,2,20,0,42,80.0,60.5,40.0,60.5,50,50,2.921875
bypass,umda,binary,0.5,4.0,10,2,20,1,43,85.0,59.2,30.0,59.2,50,50,3.265625
bypass,umda,binary,0.5,4.0,10,2,20,2,44,75.0,54.9,40.0,54.9,50,50,2.65625
bypass,umda,binary,0.5,4.0,10,2,20,3,45,65.0,56.6,35.0,56.6,50,50,2.734375
bypass,umda,binary,0.5,4.0,10,2,20,4,46,65.0,55.2,45.0,55.2,50,50,2.734375
bypass,umda,binary,1.0,0.25,10,2,20,0,42,50.0,37.0,30.0,37.0,50,50,2.46875
bypass,umda,binary,1.0,0.25,10,2,20,1,43,85.0,62.4,35.0,62.4,50,50,2.625
bypass,umda,binary,1.0,0.25,10,2,20,2,44,85.0,71.1,60.0,71.1,50,50,2.5625
bypass,umda,binary,1.0,0.25,10,2,20,3,45,85.0,60.7,35.0,60.7,50,50,2.625
bypass,umda,binary,1.0,0.25,10,2,20,4,46,75.0,60.6,45.0,60.6,50,50,2.75
bypass,umda,binary,1.0,4.0,10,2,20,0,42,45.0,36.1,25.0,36.1,50,50,2.765625
bypass,umda,binary,1.0,4.0,10,2,20,1,43,75.0,58.3,40.0,58.3,50,50,2.84375
bypass,umda,binary,1.0,4.0,10,2,20,2,44,90.0,76.6,65.0,76.6,50,50,2.6875
bypass,umda,binary,1.0,4.0,10,2,20,3,45,65.0,54.6,45.0,54.6,50,50,2.703125
bypass,umda,binary,1.0,4.0,10,2,20,4,46,85.0,63.3,45.0,63.3,50,50,2.5625
bypass,umda,binary,2.0,0.25,10,2,20,0,42,45.0,35.0,25.0,35.204081632653065,49,50,2.484375
bypass,umda,binary,2.0,0.25,10,2,20,1,43,75.0,53.2,35.0,53.2,50,50,2.6875
bypass,umda,binary,2.0,0.25,10,2,20,2,44,95.0,73.2,45.0,73.2,50,50,2.734375
bypass,umda,binary,2.0,0.25,10,2,20,3,45,75.0,63.2,45.0,63.2,50,50,2.828125
bypass,umda,binary,2.0,0.25,10,2,20,4,46,95.0,68.7,45.0,68.7,50,50,2.59375
bypass,umda,binary,2.0,4.0,10,2,20,0,42,45.0,37.0,25.0,37.24489795918368,49,50,2.984375
bypass,umda,binary,2.0,4.0,10,2,20,1,43,75.0,53.9,35.0,53.9,50,50,2.625
bypass,umda,binary,2.0,4.0,10,2,20,2,44,85.0,65.1,45.0,65.1,50,50,2.90625
bypass,umda,binary,2.0,4.0,10,2,20,3,45,75.0,55.3,40.0,55.3,50,50,2.671875
bypass,umda,binary,2.0,4.0,10,2,20,4,46,90.0,73.4,50.0,73.4,50,50,2.65625
bypass,umda,binary,4.0,0.25,10,2,20,0,42,55.00000000000001,36.6,25.0,36.83673469387755,49,50,2.5625
bypass,umda,binary,4.0,0.25,10,2,20,1,43,75.0,56.1,35.0,56.1,50,50,2.65625
bypass,umda,binary,4.0,0.25,10,2,20,2,44,75.0,64.0,45.0,64.0,50,50,2.625
bypass,umda,binary,4.0,0.25,10,2,20,3,45,55.00000000000001,47.9,35.0,47.9,50,50,2.53125
bypass,umda,binary,4.0,0.25,10,2,20,4,46,95.0,73.1,55.00000000000001,73.1,50,50,2.9375
bypass,umda,binary,4.0,0.5,10,2,20,0,42,45.0,36.0,25.0,36.458333333333336,48,50,2.765625
bypass,umda,binary,4.0,0.5,10,2,20,1,43,80.0,58.0,35.0,58.0,50,50,2.625
bypass,umda,binary,4.0,0.5,10,2,20,2,44,95.0,77.3,55.00000000000001,77.3,50,50,2.546875
bypass,umda,binary,4.0,0.5,10,2,20,3,45,65.0,47.7,30.0,47.7,50,50,2.546875
bypass,umda,binary,4.0,0.5,10,2,20,4,46,90.0,68.2,45.0,68.2,50,50,2.703125
bypass,umda,binary,4.0,1.0,10,2,20,0,42,40.0,34.7,25.0,35.104166666666664,48,50,2.875
bypass,umda,binary,4.0,1.0,10,2,20,1,43,85.0,58.4,35.0,58.4,50,50,2.5625
bypass,umda,binary,4.0,1.0,10,2,20,2,44,95.0,76.4,65.0,76.4,50,50,2.6875
bypass,umda,binary,4.0,1.0,10,2,20,3,45,65.0,47.2,35.0,47.2,50,50,2.765625
bypass,umda,binary,4.0,1.0,10,2,20,4,46,90.0,73.0,55.00000000000001,73.0,50,50,2.671875
bypass,umda,binary,4.0,2.0,10,2,20,0,42,40.0,34.2,25.0,34.38775510204081,49,50,2.796875
bypass,umda,binary,4.0,2.0,10,2,20,1,43,75.0,56.6,35.0,56.6,50,50,2.625
bypass,umda,binary,4.0,2.0,10,2,20,2,44,75.0,52.5,45.0,52.5,50,50,2.859375
bypass,umda,binary,4.0,2.0,10,2,20,3,45,70.0,49.0,30.0,49.0,50,50,2.625
bypass,umda,binary,4.0,2.0,10,2,20,4,46,95.0,75.9,65.0,75.9,50,50,2.578125
bypass,umda,binary,4.0,4.0,10,2,20,0,42,45.0,35.2,25.0,35.625,48,50,2.625
bypass,umda,binary,4.0,4.0,10,2,20,1,43,75.0,59.3,35.0,59.3,50,50,2.5
bypass,umda,binary,4.0,4.0,10,2,20,2,44,75.0,58.2,45.0,58.2,50,50,2.828125
bypass,umda,binary,4.0,4.0,10,2,20,3,45,65.0,52.1,45.0,52.1,50,50,2.96875
bypass,umda,binary,4.0,4.0,10,2,20,4,46,90.0,73.9,55.00000000000001,73.9,50,50,2.53125
bypass,umda,margin,0.25,0.25,10,2,20,0,42,65.0,51.8,35.0,52.4468085106383,47,50,2.640625
bypass,umda,margin,0.25,0.25,10,2,20,1,43,75.0,46.4,25.0,46.4,50,50,2.5625
bypass,umda,margin,0.25,0.25,10,2,20,2,44,85.0,72.2,55.00000000000001,72.55555555555556,45,65,3.1875
bypass,umda,margin,0.25,0.25,10,2,20,3,45,75.0,56.7,45.0,56.770833333333336,48,50,3.109375
bypass,umda,margin,0.25,0.25,10,2,20,4,46,95.0,75.5,55.00000000000001,75.0,48,50,2.609375
bypass,umda,margin,0.25,0.5,10,2,20,0,42,70.0,44.8,30.0,45.66666666666666,45,50,2.5
bypass,umda,margin,0.25,0.5,10,2,20,1,43,75.0,52.9,20.0,52.9,50,50,2.515625
bypass,umda,margin,0.25,0.5,10,2,20,2,44,95.0,69.7,45.0,69.38775510204081,49,50,2.65625
bypass,umda,margin,0.25,0.5,10,2,20,3,45,85.0,64.9,45.0,64.47916666666667,48,50,2.78125
bypass,umda,margin,0.25,0.5,10,2,20,4,46,85.0,68.1,45.0,68.1,50,50,2.5625
bypass,umda,margin,0.25,1.0,10,2,20,0,42,75.0,58.9,45.0,59.22222222222222,45,50,2.75
bypass,umda,margin,0.25,1.0,10,2,20,1,43,75.0,51.8,25.0,51.8,50,50,2.6875
bypass,umda,margin,0.25,1.0,10,2,20,2,44,75.0,55.2,35.0,55.2,50,50,2.609375
bypass,umda,margin,0.25,1.0,10,2,20,3,45,75.0,54.8,45.0,54.361702127659576,47,50,2.765625
bypass,umda,margin,0.25,1.0,10,2,20,4,46,90.0,78.4,60.0,78.4,50,50,2.546875
bypass,umda,margin,0.25,2.0,10,2,20,0,42,55.00000000000001,42.4,35.0,42.87234042553192,47,50,2.578125
bypass,umda,margin,0.25,2.0,10,2,20,1,43,70.0,55.8,35.0,55.8,50,50,2.515625
bypass,umda,margin,0.25,2.0,10,2,20,2,44,85.0,74.8,60.0,74.8,50,50,2.625
bypass,umda,margin,0.25,2.0,10,2,20,3,45,65.0,54.3,45.0,54.0625,48,50,2.515625
bypass,umda,margin,0.25,2.0,10,2,20,4,46,85.0,70.6,55.00000000000001,70.6,50,50,2.4375
bypass,umda,margin,0.25,4.0,10,2,20,0,42,75.0,49.2,30.0,49.375,48,50,2.421875
bypass,umda,margin,0.25,4.0,10,2,20,1,43,75.0,56.4,45.0,56.4,50,50,2.421875
bypass,umda,margin,0.25,4.0,10,2,20,2,44,85.0,68.3,45.0,68.3,50,50,2.28125
bypass,umda,margin,0.25,4.0,10,2,20,3,45,65.0,51.9,45.0,51.83673469387755,49,50,2.421875
bypass,umda,margin,0.25,4.0,10,2,20,4,46,90.0,77.4,55.00000000000001,77.4,50,50,2.5
bypass,umda,margin,0.5,0.25,10,2,20,0,42,55.00000000000001,41.8,20.0,42.17391304347826,46,50,2.390625
bypass,umda,margin,0.5,0.25,10,2,20,1,43,75.0,56.6,25.0,56.6,50,50,2.625
bypass,umda,margin,0.5,0.25,10,2,20,2,44,85.0,67.2,55.00000000000001,67.76595744680851,47,51,2.65625
bypass,umda,margin,0.5,0.25,10,2,20,3,45,70.0,48.4,35.0,48.54166666666666,48,50,2.8125
bypass,umda,margin,0.5,0.25,10,2,20,4,46,95.0,76.8,55.00000000000001,77.33333333333333,45,50,4.328125
bypass,umda,margin,0.5,4.0,10,2,20,0,42,60.0,45.9,35.0,46.145833333333336,48,50,6.4375
bypass,umda,margin,0.5,4.0,10,2,20,1,43,75.0,52.6,35.0,52.6,50,50,5.03125
bypass,umda,margin,0.5,4.0,10,2,20,2,44,85.0,50.2,35.0,49.78260869565217,46,51,3.90625
bypass,umda,margin,0.5,4.0,10,2,20,3,45,75.0,54.1,35.0,54.1,50,50,3.515625
bypass,umda,margin,0.5,4.0,10,2,20,4,46,100.0,82.3,65.0,82.3,50,50,3.796875
bypass,umda,margin,1.0,0.25,10,2,20,0,42,45.0,39.2,35.0,39.285714285714285,49,50,3.640625
bypass,umda,margin,1.0,0.25,10,2,20,1,43,75.0,53.7,25.0,53.7,50,50,3.546875
bypass,umda,margin,1.0,0.25,10,2,20,2,44,95.0,73.9,55.00000000000001,74.18367346938776,49,50,3.421875
bypass,umda,margin,1.0,0.25,10,2,20,3,45,65.0,51.1,35.0,51.1,50,50,2.828125
bypass,umda,margin,1.0,0.25,10,2,20,4,46,95.0,77.3,65.0,77.3,50,50,3.25
bypass,umda,margin,1.0,4.0,10,2,20,0,42,70.0,44.1,35.0,44.0625,48,50,3.296875
bypass,umda,margin,1.0,4.0,10,2,20,1,43,75.0,58.4,35.0,58.4,50,50,2.703125
bypass,umda,margin,1.0,4.0,10,2,20,2,44,95.0,76.3,55.00000000000001,76.3,50,50,2.796875
bypass,umda,margin,1.0,4.0,10,2,20,3,45,65.0,46.2,35.0,45.81632653061224,49,50,2.71875
bypass,umda,margin,1.0,4.0,10,2,20,4,46,95.0,71.9,55.00000000000001,71.63265306122449,49,50,2.828125
bypass,umda,margin,2.0,0.25,10,2,20,0,42,45.0,35.6,35.0,35.6,50,50,2.96875
bypass,umda,margin,2.0,0.25,10,2,20,1,43,85.0,60.2,35.0,60.2,50,50,2.609375
bypass,umda,margin,2.0,0.25,10,2,20,2,44,90.0,76.4,65.0,76.4,50,50,2.59375
bypass,umda,margin,2.0,0.25,10,2,20,3,45,75.0,58.2,40.0,58.2,50,50,2.671875
bypass,umda,margin,2.0,0.25,10,2,20,4,46,90.0,68.1,45.0,68.36734693877551,49,50,2.546875
bypass,umda,margin,2.0,4.0,10,2,20,0,42,45.0,35.2,35.0,35.208333333333336,48,50,2.53125
bypass,umda,margin,2.0,4.0,10,2,20,1,43,85.0,62.1,45.0,62.1,50,50,2.546875
bypass,umda,margin,2.0,4.0,10,2,20,2,44,85.0,68.4,50.0,68.4,50,50,2.640625
bypass,umda,margin,2.0,4.0,10,2,20,3,45,65.0,47.4,35.0,47.04081632653061,49,50,2.734375
bypass,umda,margin,2.0,4.0,10,2,20,4,46,90.0,65.0,45.0,65.0,50,50,2.53125
bypass,umda,margin,4.0,0.25,10,2,20,0,42,55.00000000000001,38.9,35.0,39.22222222222222,45,50,2.59375
bypass,umda,margin,4.0,0.25,10,2,20,1,43,75.0,58.5,45.0,58.5,50,50,2.609375
bypass,umda,margin,4.0,0.25,10,2,20,2,44,95.0,70.0,55.00000000000001,70.0,50,50,2.875
bypass,umda,margin,4.0,0.25,10,2,20,3,45,75.0,56.1,45.0,56.1,50,50,2.875
bypass,umda,margin,4.0,0.25,10,2,20,4,46,90.0,65.9,55.00000000000001,65.9,50,50,2.59375
bypass,umda,margin,4.0,0.5,10,2,20,0,42,45.0,36.2,35.0,36.27659574468085,47,50,2.53125
bypass,umda,margin,4.0,0.5,10,2,20,1,43,85.0,59.0,35.0,59.0,50,50,2.640625
bypass,umda,margin,4.0,0.5,10,2,20,2,44,85.0,66.8,45.0,66.8,50,50,2.46875
bypass,umda,margin,4.0,0.5,10,2,20,3,45,75.0,55.6,35.0,55.81632653061224,49,50,2.53125
bypass,umda,margin,4.0,0.5,10,2,20,4,46,90.0,72.8,55.00000000000001,72.8,50,50,2.703125
bypass,umda,margin,4.0,1.0,10,2,20,0,42,55.00000000000001,43.7,30.0,44.0625,48,50,2.640625
bypass,umda,margin,4.0,1.0,10,2,20,1,43,85.0,60.9,35.0,60.9,50,50,2.453125
bypass,umda,margin,4.0,1.0,10,2,20,2,44,95.0,72.4,55.00000000000001,72.34693877551021,49,50,2.515625
bypass,umda,margin,4.0,1.0,10,2,20,3,45,85.0,60.9,45.0,61.224489795918366,49,50,2.609375
bypass,umda,margin,4.0,1.0,10,2,20,4,46,100.0,72.2,55.00000000000001,72.2,50,50,2.578125
bypass,umda,margin,4.0,2.0,10,2,20,0,42,55.00000000000001,46.8,35.0,47.29166666666666,48,50,2.53125
bypass,umda,margin,4.0,2.0,10,2,20,1,43,75.0,62.6,35.0,62.6,50,50,2.453125
bypass,umda,margin,4.0,2.0,10,2,20,2,44,95.0,80.2,65.0,80.2,50,50,2.609375
bypass,umda,margin,4.0,2.0,10,2,20,3,45,75.0,54.9,35.0,55.10416666666666,48,50,2.578125
bypass,umda,margin,4.0,2.0,10,2,20,4,46,90.0,68.6,55.00000000000001,68.6,50,50,2.703125
bypass,umda,margin,4.0,4.0,10,2,20,0,42,50.0,42.3,35.0,42.60416666666666,48,50,2.78125
bypass,umda,margin,4.0,4.0,10,2,20,1,43,75.0,64.2,45.0,64.2,50,50,2.640625
bypass,umda,margin,4.0,4.0,10,2,20,2,44,95.0,73.7,55.00000000000001,73.7,50,50,2.703125
bypass,umda,margin,4.0,4.0,10,2,20,3,45,75.0,51.9,35.0,51.9,50,50,2.59375
bypass,umda,margin,4.0,4.0,10,2,20,4,46,75.0,62.8,45.0,62.8,50,50,2.46875
bypass,umda,softmax,0.25,0.25,10,2,20,0,42,65.0,53.1,35.0,,0,50,2.640625
bypass,umda,softmax,0.25,0.25,10,2,20,1,43,85.0,69.8,55.00000000000001,,0,50,2.515625
bypass,umda,softmax,0.25,0.25,10,2,20,2,44,90.0,71.2,45.0,,0,50,2.625
bypass,umda,softmax,0.25,0.25,10,2,20,3,45,95.0,70.4,45.0,,0,50,3.078125
bypass,umda,softmax,0.25,0.25,10,2,20,4,46,85.0,76.0,65.0,,0,50,2.8125
bypass,umda,softmax,0.25,0.5,10,2,20,0,42,65.0,47.8,35.0,,0,50,2.484375
bypass,umda,softmax,0.25,0.5,10,2,20,1,43,85.0,69.1,55.00000000000001,,0,50,2.640625
bypass,umda,softmax,0.25,0.5,10,2,20,2,44,85.0,77.6,65.0,,0,50,2.375
bypass,umda,softmax,0.25,0.5,10,2,20,3,45,85.0,67.8,45.0,,0,50,2.640625
bypass,umda,softmax,0.25,0.5,10,2,20,4,46,85.0,79.2,65.0,,0,50,3.078125
bypass,umda,softmax,0.25,1.0,10,2,20,0,42,65.0,57.6,35.0,,0,50,2.703125
bypass,umda,softmax,0.25,1.0,10,2,20,1,43,85.0,71.1,45.0,,0,50,2.71875
bypass,umda,softmax,0.25,1.0,10,2,20,2,44,75.0,75.0,75.0,,0,50,2.734375
bypass,umda,softmax,0.25,1.0,10,2,20,3,45,85.0,72.4,55.00000000000001,,0,50,2.65625
bypass,umda,softmax,0.25,1.0,10,2,20,4,46,85.0,66.6,55.00000000000001,,0,50,2.625
bypass,umda,softmax,0.25,2.0,10,2,20,0,42,65.0,50.8,35.0,,0,50,2.875
bypass,umda,softmax,0.25,2.0,10,2,20,1,43,85.0,66.4,45.0,,0,50,2.46875
bypass,umda,softmax,0.25,2.0,10,2,20,2,44,85.0,68.4,55.00000000000001,,0,50,2.84375
bypass,umda,softmax,0.25,2.0,10,2,20,3,45,65.0,53.2,35.0,,0,50,2.84375
bypass,umda,softmax,0.25,2.0,10,2,20,4,46,85.0,80.2,65.0,,0,50,2.65625
bypass,umda,softmax,0.25,4.0,10,2,20,0,42,75.0,68.2,45.0,,0,50,2.796875
bypass,umda,softmax,0.25,4.0,10,2,20,1,43,95.0,78.7,65.0,,0,50,3.28125
bypass,umda,softmax,0.25,4.0,10,2,20,2,44,80.0,65.0,55.00000000000001,,0,50,2.625
bypass,umda,softmax,0.25,4.0,10,2,20,3,45,75.0,61.8,45.0,,0,50,2.671875
bypass,umda,softmax,0.25,4.0,10,2,20,4,46,95.0,81.8,55.00000000000001,,0,50,2.71875
bypass,umda,softmax,0.5,0.25,10,2,20,0,42,75.0,57.9,45.0,,0,50,2.859375
bypass,umda,softmax,0.5,0.25,10,2,20,1,43,75.0,54.8,35.0,,0,50,2.703125
bypass,umda,softmax,0.5,0.25,10,2,20,2,44,75.0,62.4,55.00000000000001,,0,50,2.59375
bypass,umda,softmax,0.5,0.25,10,2,20,3,45,85.0,59.2,45.0,,0,50,2.671875
bypass,umda,softmax,0.5,0.25,10,2,20,4,46,85.0,64.8,45.0,,0,50,2.578125
bypass,umda,softmax,0.5,4.0,10,2,20,0,42,70.0,51.4,35.0,,0,50,2.453125
bypass,umda,softmax,0.5,4.0,10,2,20,1,43,75.0,57.1,35.0,,0,50,2.734375
bypass,umda,softmax,0.5,4.0,10,2,20,2,44,85.0,78.6,65.0,,0,50,2.8125
bypass,umda,softmax,0.5,4.0,10,2,20,3,45,75.0,58.5,45.0,,0,50,2.703125
