network,optimizer,pct,stop_mode,rep,seed,generation,acc_best,acc_mean,acc_worst,sat_acc_mean,n_satisfiers,pop_size,pct_satisfiers,best_fitness
bypass,umda,30,top50,6,48,49,85.0,84.8,75.0,84.8,50,50,100.0,0.0
bypass,umda,30,top50,6,48,50,85.0,84.6,75.0,84.6,50,50,100.0,0.0
bypass,umda,30,top50,7,49,1,75.0,49.9,5.0,75.0,2,50,4.0,0.0
bypass,umda,30,top50,7,49,2,85.0,53.5,20.0,69.0,5,50,10.0,0.0
bypass,umda,30,top50,7,49,3,85.0,54.7,15.0,69.28571428571429,7,50,14.0,0.0
bypass,umda,30,top50,7,49,4,95.0,59.9,30.0,75.9090909090909,11,50,22.0,0.0
bypass,umda,30,top50,7,49,5,85.0,61.9,45.0,72.1875,16,50,32.0,0.0
bypass,umda,30,top50,7,49,6,90.0,64.3,40.0,71.73913043478261,23,50,46.0,0.0
bypass,umda,30,top50,7,49,7,95.0,69.6,55.00000000000001,71.84210526315789,38,50,76.0,0.0
bypass,umda,30,top50,7,49,8,90.0,68.1,45.0,71.53846153846153,39,50,78.0,0.0
bypass,umda,30,top50,7,49,9,95.0,70.6,45.0,72.3170731707317,41,50,82.0,0.0
bypass,umda,30,top50,7,49,10,85.0,67.6,40.0,69.53488372093024,43,50,86.0,0.0
bypass,umda,30,top50,7,49,11,95.0,69.9,40.0,71.73913043478261,46,50,92.0,0.0
bypass,umda,30,top50,7,49,12,95.0,71.9,50.0,72.55319148936171,47,50,94.0,0.0
bypass,umda,30,top50,7,49,13,95.0,74.2,50.0,74.28571428571429,49,50,98.0,0.0
bypass,umda,30,top50,7,49,14,90.0,71.6,50.0,72.3913043478261,46,50,92.0,0.0
bypass,umda,30,top50,7,49,15,95.0,72.4,45.0,72.5,44,50,88.0,0.0
bypass,umda,30,top50,7,49,16,95.0,72.5,45.0,72.65306122448979,49,50,98.0,0.0
bypass,umda,30,top50,7,49,17,95.0,75.9,55.00000000000001,77.8409090909091,44,50,88.0,0.0
bypass,umda,30,top50,7,49,18,95.0,74.1,45.0,74.48979591836735,49,50,98.0,0.0
bypass,umda,30,top50,7,49,19,95.0,76.8,55.00000000000001,76.93877551020408,49,50,98.0,0.0
bypass,umda,30,top50,7,49,20,90.0,75.8,60.0,76.12244897959184,49,50,98.0,0.0
bypass,umda,30,top50,7,49,21,95.0,75.0,50.0,75.3125,48,50,96.0,0.0
bypass,umda,30,top50,7,49,22,90.0,74.0,55.00000000000001,74.18367346938776,49,50,98.0,0.0
bypass,umda,30,top50,7,49,23,90.0,74.5,55.00000000000001,74.5,50,50,100.0,0.0
bypass,umda,30,top50,7,49,24,90.0,75.3,55.00000000000001,75.3,50,50,100.0,0.0
bypass,umda,30,top50,7,49,25,85.0,75.0,65.0,75.20408163265306,49,50,98.0,0.0
bypass,umda,30,top50,7,49,26,90.0,76.8,55.00000000000001,76.73469387755102,49,50,98.0,0.0
bypass,umda,30,top50,7,49,27,85.0,77.4,65.0,77.4,50,50,100.0,0.0
bypass,umda,30,top50,7,49,28,90.0,76.2,60.0,76.2,50,50,100.0,0.0
bypass,umda,30,top50,7,49,29,85.0,73.7,55.00000000000001,73.7,50,50,100.0,0.0
bypass,umda,30,top50,7,49,30,85.0,77.4,60.0,77.4,50,50,100.0,0.0
bypass,umda,30,top50,7,49,31,85.0,75.4,60.0,75.4,50,50,100.0,0.0
bypass,umda,30,top50,7,49,32,85.0,77.9,60.0,77.9,50,50,100.0,0.0
bypass,umda,30,top50,7,49,33,90.0,77.8,65.0,78.06122448979592,49,50,98.0,0.0
bypass,umda,30,top50,7,49,34,85.0,76.3,60.0,76.42857142857143,49,50,98.0,0.0
bypass,umda,30,top50,7,49,35,85.0,76.8,65.0,76.8,50,50,100.0,0.0
bypass,umda,30,top50,7,49,36,85.0,76.7,55.00000000000001,76.7,50,50,100.0,0.0
bypass,umda,30,top50,7,49,37,85.0,76.8,55.00000000000001,77.5,48,50,96.0,0.0
bypass,umda,30,top50,7,49,38,85.0,75.8,55.00000000000001,76.22448979591837,49,50,98.0,0.0
bypass,umda,30,top50,7,49,39,85.0,76.7,65.0,76.83673469387755,49,50,98.0,0.0
bypass,umda,30,top50,7,49,40,85.0,76.9,60.0,76.9,50,50,100.0,0.0
bypass,umda,30,top50,7,49,41,85.0,77.6,65.0,77.60416666666667,48,50,96.0,0.0
bypass,umda,30,top50,7,49,42,85.0,77.3,55.00000000000001,77.75510204081633,49,50,98.0,0.0
bypass,umda,30,top50,7,49,43,85.0,77.7,70.0,77.7,50,50,100.0,0.0
bypass,umda,30,top50,7,49,44,85.0,78.2,65.0,78.2,50,50,100.0,0.0
bypass,umda,30,top50,7,49,45,85.0,78.7,65.0,78.6734693877551,49,50,98.0,0.0
bypass,umda,30,top50,7,49,46,85.0,77.2,65.0,77.44897959183673,49,50,98.0,0.0
bypass,umda,30,top50,7,49,47,90.0,78.3,65.0,78.3,50,50,100.0,0.0
bypass,umda,30,top50,7,49,48,85.0,77.9,65.0,77.9,50,50,100.0,0.0
bypass,umda,30,top50,7,49,49,90.0,76.6,60.0,76.6,50,50,100.0,0.0
bypass,umda,30,top50,7,49,50,85.0,76.1,65.0,76.1,50,50,100.0,0.0
bypass,umda,30,top50,8,50,1,85.0,51.4,25.0,,0,50,0.0,1.0
bypass,umda,30,top50,8,50,2,80.0,51.8,15.0,,0,50,0.0,1.0
bypass,umda,30,top50,8,50,3,95.0,48.9,25.0,70.0,2,50,4.0,0.0
bypass,umda,30,top50,8,50,4,75.0,48.4,20.0,,0,50,0.0,1.0
bypass,umda,30,top50,8,50,5,75.0,48.6,15.0,60.0,1,50,2.0,0.0
bypass,umda,30,top50,8,50,6,75.0,47.5,15.0,,0,50,0.0,1.0
bypass,umda,30,top50,8,50,7,85.0,47.2,15.0,55.00000000000001,1,50,2.0,0.0
bypass,umda,30,top50,8,50,8,85.0,50.0,25.0,85.0,1,50,2.0,0.0
bypass,umda,30,top50,8,50,9,80.0,53.1,35.0,65.0,1,50,2.0,0.0
bypass,umda,30,top50,8,50,10,80.0,53.9,25.0,65.0,1,50,2.0,0.0
bypass,umda,30,top50,8,50,11,85.0,53.0,25.0,75.0,1,50,2.0,0.0
bypass,umda,30,top50,8,50,12,85.0,51.7,25.0,70.0,5,50,10.0,0.0
bypass,umda,30,top50,8,50,13,75.0,54.6,35.0,66.66666666666667,6,50,12.0,0.0
bypass,umda,30,top50,8,50,14,85.0,58.0,35.0,72.85714285714286,7,50,14.0,0.0
bypass,umda,30,top50,8,50,15,85.0,59.5,35.0,68.0,15,50,30.0,0.0
bypass,umda,30,top50,8,50,16,90.0,61.2,35.0,73.21428571428571,14,50,28.0,0.0
bypass,umda,30,top50,8,50,17,85.0,60.9,25.0,68.61111111111111,18,50,36.0,0.0
bypass,umda,30,top50,8,50,18,85.0,66.9,45.0,73.44827586206897,29,50,58.0,0.0
bypass,umda,30,top50,8,50,19,90.0,67.0,45.0,71.33333333333333,30,50,60.0,0.0
bypass,umda,30,top50,8,50,20,95.0,68.1,40.0,70.97222222222223,36,50,72.0,0.0
bypass,umda,30,top50,8,50,21,90.0,69.8,45.0,71.58536585365853,41,50,82.0,0.0
bypass,umda,30,top50,8,50,22,85.0,69.3,45.0,70.75,40,50,80.0,0.0
bypass,umda,30,top50,8,50,23,80.0,70.6,55.00000000000001,71.04166666666667,48,50,96.0,0.0
bypass,umda,30,top50,8,50,24,80.0,69.2,55.00000000000001,69.45652173913044,46,50,92.0,0.0
bypass,umda,30,top50,8,50,25,85.0,70.3,55.00000000000001,70.3125,48,50,96.0,0.0
bypass,umda,30,top50,8,50,26,85.0,72.1,55.00000000000001,71.97916666666667,48,50,96.0,0.0
bypass,umda,30,top50,8,50,27,85.0,70.7,55.00000000000001,70.72916666666667,48,50,96.0,0.0
bypass,umda,30,top50,8,50,28,85.0,70.6,60.0,70.52083333333333,48,50,96.0,0.0
bypass,umda,30,top50,8,50,29,85.0,72.7,65.0,72.12765957446808,47,50,94.0,0.0
bypass,umda,30,top50,8,50,30,85.0,72.2,60.0,72.14285714285714,49,50,98.0,0.0
bypass,umda,30,top50,8,50,31,85.0,71.1,55.00000000000001,71.22448979591837,49,50,98.0,0.0
bypass,umda,30,top50,8,50,32,85.0,71.3,65.0,71.3,50,50,100.0,0.0
bypass,umda,30,top50,8,50,33,95.0,72.5,65.0,72.5,50,50,100.0,0.0
bypass,umda,30,top50,8,50,34,85.0,71.5,65.0,71.42857142857143,49,50,98.0,0.0
bypass,umda,30,top50,8,50,35,85.0,72.6,65.0,72.6,50,50,100.0,0.0
bypass,umda,30,top50,8,50,36,85.0,73.4,65.0,73.33333333333333,48,50,96.0,0.0
bypass,umda,30,top50,8,50,37,85.0,73.4,65.0,73.4,50,50,100.0,0.0
bypass,umda,30,top50,8,50,38,85.0,74.1,55.00000000000001,74.1,50,50,100.0,0.0
bypass,umda,30,top50,8,50,39,85.0,72.8,65.0,72.23404255319149,47,50,94.0,0.0
bypass,umda,30,top50,8,50,40,85.0,72.9,65.0,72.85714285714286,49,50,98.0,0.0
bypass,umda,30,top50,8,50,41,85.0,73.8,55.00000000000001,74.16666666666667,48,50,96.0,0.0
bypass,umda,30,top50,8,50,42,85.0,75.6,65.0,75.625,48,50,96.0,0.0
bypass,umda,30,top50,8,50,43,85.0,76.6,65.0,76.48936170212765,47,50,94.0,0.0
bypass,umda,30,top50,8,50,44,85.0,77.0,65.0,77.24489795918367,49,50,98.0,0.0
bypass,umda,30,top50,8,50,45,85.0,77.1,65.0,77.1,50,50,100.0,0.0
bypass,umda,30,top50,8,50,46,95.0,77.9,65.0,78.02083333333333,48,50,96.0,0.0
bypass,umda,30,top50,8,50,47,95.0,76.8,75.0,76.8,50,50,100.0,0.0
bypass,umda,30,top50,8,50,48,85.0,77.2,65.0,77.44897959183673,49,50,98.0,0.0
bypass,umda,30,top50,8,50,49,95.0,78.6,75.0,78.6,50,50,100.0,0.0
bypass,umda,30,top50,8,50,50,95.0,78.3,75.0,78.06122448979592,49,50,98.0,0.0
bypass,umda,30,top50,9,51,1,85.0,50.1,15.0,55.00000000000001,1,50,2.0,0.0
bypass,umda,30,top50,9,51,2,85.0,58.3,30.0,75.0,1,50,2.0,0.0
bypass,umda,30,top50,9,51,3,85.0,52.2,25.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,4,75.0,49.2,20.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,5,95.0,49.4,15.0,45.0,1,50,2.0,0.0
bypass,umda,30,top50,9,51,6,80.0,55.1,35.0,72.5,2,50,4.0,0.0
bypass,umda,30,top50,9,51,7,85.0,56.9,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,8,85.0,54.8,25.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,9,80.0,58.3,35.0,70.0,1,50,2.0,0.0
bypass,umda,30,top50,9,51,10,85.0,57.9,35.0,60.0,1,50,2.0,0.0
bypass,umda,30,top50,9,51,11,85.0,62.5,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,12,85.0,60.6,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,13,85.0,59.7,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,14,75.0,57.6,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,15,75.0,56.4,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,16,80.0,57.0,45.0,70.0,1,50,2.0,0.0
bypass,umda,30,top50,9,51,17,85.0,56.5,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,18,85.0,57.5,35.0,50.0,1,50,2.0,0.0
bypass,umda,30,top50,9,51,19,85.0,60.9,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,20,85.0,58.6,35.0,60.0,1,50,2.0,0.0
bypass,umda,30,top50,9,51,21,85.0,57.2,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,22,75.0,55.7,35.0,60.0,1,50,2.0,0.0
bypass,umda,30,top50,9,51,23,80.0,54.4,35.0,55.00000000000001,1,50,2.0,0.0
bypass,umda,30,top50,9,51,24,75.0,53.8,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,25,75.0,53.8,30.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,26,75.0,53.2,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,27,65.0,51.3,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,28,65.0,49.4,35.0,50.0,1,50,2.0,0.0
bypass,umda,30,top50,9,51,29,65.0,47.1,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,30,60.0,48.7,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,31,60.0,45.6,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,32,65.0,47.8,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,33,60.0,48.7,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,34,65.0,51.2,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,35,65.0,49.2,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,36,65.0,48.8,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,37,65.0,47.8,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,38,65.0,46.3,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,39,65.0,47.2,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,40,65.0,47.6,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,41,65.0,47.6,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,42,65.0,47.5,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,43,60.0,47.3,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,44,65.0,48.8,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,45,65.0,49.3,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,46,65.0,49.8,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,47,65.0,50.0,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,48,65.0,49.8,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,49,75.0,50.1,40.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,50,65.0,51.6,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,51,65.0,50.7,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,52,70.0,51.4,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,53,75.0,52.8,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,54,75.0,51.1,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,55,70.0,49.1,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,56,75.0,52.2,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,57,65.0,49.6,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,58,75.0,50.4,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,59,75.0,51.3,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,60,70.0,51.8,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,61,75.0,50.7,35.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,62,65.0,51.7,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,63,75.0,52.4,40.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,64,70.0,52.2,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,65,65.0,52.3,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,66,65.0,50.1,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,67,70.0,49.9,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,68,65.0,47.7,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,69,65.0,50.7,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,70,65.0,50.8,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,71,65.0,52.2,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,72,65.0,52.9,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,73,65.0,53.9,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,74,65.0,52.2,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,75,75.0,53.7,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,76,65.0,54.3,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,77,65.0,55.7,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,78,75.0,56.3,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,79,65.0,56.1,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,80,75.0,56.0,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,81,75.0,56.5,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,82,75.0,57.4,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,83,70.0,55.4,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,84,75.0,56.4,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,85,75.0,57.7,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,86,75.0,57.5,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,87,75.0,56.9,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,88,75.0,58.6,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,89,75.0,59.7,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,90,75.0,59.8,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,91,75.0,58.3,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,92,75.0,59.0,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,93,70.0,56.2,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,94,70.0,56.6,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,95,75.0,56.1,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,96,70.0,57.2,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,97,75.0,56.8,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,98,75.0,56.6,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,99,70.0,56.0,45.0,,0,50,0.0,1.0
bypass,umda,30,top50,9,51,100,70.0,56.8,45.0,,0,50,0.0,1.0
bypass,umda,30,top70,0,42,1,85.0,50.7,20.0,,0,50,0.0,1.0
bypass,umda,30,top70,0,42,2,90.0,49.5,25.0,80.0,2,50,4.0,0.0
bypass,umda,30,top70,0,42,3,90.0,51.1,20.0,72.5,6,50,12.0,0.0
bypass,umda,30,top70,0,42,4,85.0,51.0,25.0,67.5,4,50,8.0,0.0
bypass,umda,30,top70,0,42,5,95.0,54.8,20.0,68.75,4,50,8.0,0.0
bypass,umda,30,top70,0,42,6,85.0,52.3,25.0,75.0,2,50,4.0,0.0
bypass,umda,30,top70,0,42,7,85.0,53.4,5.0,56.25000000000001,4,50,8.0,0.0
bypass,umda,30,top70,0,42,8,85.0,56.7,25.0,70.0,7,50,14.0,0.0
bypass,umda,30,top70,0,42,9,85.0,60.7,35.0,68.33333333333333,9,50,18.0,0.0
bypass,umda,30,top70,0,42,10,95.0,63.5,30.0,82.27272727272727,11,50,22.0,0.0
bypass,umda,30,top70,0,42,11,95.0,63.9,35.0,74.5,10,50,20.0,0.0
bypass,umda,30,top70,0,42,12,95.0,62.6,35.0,71.5,10,50,20.0,0.0
bypass,umda,30,top70,0,42,13,95.0,67.6,15.0,77.10526315789474,19,50,38.0,0.0
bypass,umda,30,top70,0,42,14,85.0,67.2,20.0,72.5,18,50,36.0,0.0
bypass,umda,30,top70,0,42,15,95.0,70.4,45.0,76.5,20,50,40.0,0.0
bypass,umda,30,top70,0,42,16,95.0,72.7,55.00000000000001,75.3125,32,50,64.0,0.0
bypass,umda,30,top70,0,42,17,90.0,69.9,55.00000000000001,74.04761904761905,21,50,42.0,0.0
bypass,umda,30,top70,0,42,18,90.0,72.0,55.00000000000001,74.6774193548387,31,50,62.0,0.0
bypass,umda,30,top70,0,42,19,95.0,72.8,40.0,77.12121212121212,33,50,66.0,0.0
bypass,umda,30,top70,0,42,20,95.0,77.0,40.0,79.16666666666667,42,50,84.0,0.0
bypass,umda,30,top70,0,42,21,95.0,77.9,55.00000000000001,78.97727272727273,44,50,88.0,0.0
bypass,umda,30,top70,0,42,22,95.0,78.5,55.00000000000001,78.29545454545455,44,50,88.0,0.0
bypass,umda,30,top70,0,42,23,100.0,75.4,45.0,77.32558139534883,43,50,86.0,0.0
bypass,umda,30,top70,0,42,24,95.0,77.7,55.00000000000001,78.95348837209302,43,50,86.0,0.0
bypass,umda,30,top70,0,42,25,95.0,76.5,50.0,76.80851063829788,47,50,94.0,0.0
bypass,umda,30,top70,0,42,26,95.0,73.2,55.00000000000001,73.3695652173913,46,50,92.0,0.0
bypass,umda,30,top70,0,42,27,95.0,73.9,55.00000000000001,74.1304347826087,46,50,92.0,0.0
bypass,umda,30,top70,0,42,28,90.0,73.6,50.0,73.77551020408163,49,50,98.0,0.0
bypass,umda,30,top70,0,42,29,95.0,74.5,55.00000000000001,75.0,47,50,94.0,0.0
bypass,umda,30,top70,0,42,30,95.0,76.4,60.0,77.5,44,50,88.0,0.0
bypass,umda,30,top70,0,42,31,95.0,76.0,50.0,76.77083333333333,48,50,96.0,0.0
bypass,umda,30,top70,0,42,32,90.0,73.2,55.00000000000001,73.2,50,50,100.0,0.0
bypass,umda,30,top70,0,42,33,90.0,72.8,55.00000000000001,72.8,50,50,100.0,0.0
bypass,umda,30,top70,0,42,34,90.0,75.0,55.00000000000001,75.10204081632654,49,50,98.0,0.0
bypass,umda,30,top70,0,42,35,85.0,72.4,55.00000000000001,72.4,50,50,100.0,0.0
bypass,umda,30,top70,0,42,36,80.0,73.3,55.00000000000001,73.46938775510205,49,50,98.0,0.0
bypass,umda,30,top70,0,42,37,90.0,73.3,55.00000000000001,73.46938775510205,49,50,98.0,0.0
bypass,umda,30,top70,0,42,38,85.0,72.8,60.0,72.8,50,50,100.0,0.0
bypass,umda,30,top70,0,42,39,90.0,75.7,65.0,75.91836734693878,49,50,98.0,0.0
bypass,umda,30,top70,0,42,40,90.0,73.9,55.00000000000001,74.28571428571429,49,50,98.0,0.0
bypass,umda,30,top70,0,42,41,90.0,74.5,55.00000000000001,74.5,50,50,100.0,0.0
bypass,umda,30,top70,0,42,42,90.0,74.0,55.00000000000001,74.0,50,50,100.0,0.0
bypass,umda,30,top70,0,42,43,90.0,74.0,55.00000000000001,74.28571428571429,49,50,98.0,0.0
bypass,umda,30,top70,0,42,44,90.0,73.8,55.00000000000001,74.57446808510639,47,50,94.0,0.0
bypass,umda,30,top70,0,42,45,85.0,73.9,60.0,73.9,50,50,100.0,0.0
bypass,umda,30,top70,0,42,46,90.0,73.1,55.00000000000001,73.16326530612245,49,50,98.0,0.0
bypass,umda,30,top70,0,42,47,80.0,72.9,65.0,72.9,50,50,100.0,0.0
bypass,umda,30,top70,0,42,48,80.0,72.2,55.00000000000001,72.5,48,50,96.0,0.0
bypass,umda,30,top70,0,42,49,80.0,70.8,55.00000000000001,70.8,50,50,100.0,0.0
bypass,umda,30,top70,0,42,50,80.0,71.4,55.00000000000001,71.875,48,50,96.0,0.0
bypass,umda,30,top70,1,43,1,85.0,53.9,10.0,71.66666666666667,6,50,12.0,0.0
bypass,umda,30,top70,1,43,2,85.0,52.8,25.0,80.0,2,50,4.0,0.0
bypass,umda,30,top70,1,43,3,85.0,51.5,25.0,85.0,2,50,4.0,0.0
bypass,umda,30,top70,1,43,4,85.0,54.0,15.0,72.5,6,50,12.0,0.0
bypass,umda,30,top70,1,43,5,85.0,49.0,20.0,68.33333333333333,6,50,12.0,0.0
bypass,umda,30,top70,1,43,6,80.0,52.1,15.0,71.0,5,50,10.0,0.0
bypass,umda,30,top70,1,43,7,80.0,54.6,25.0,62.0,5,50,10.0,0.0
bypass,umda,30,top70,1,43,8,85.0,55.3,15.0,72.27272727272727,11,50,22.0,0.0
bypass,umda,30,top70,1,43,9,85.0,58.1,25.0,68.75,12,50,24.0,0.0
bypass,umda,30,top70,1,43,10,85.0,57.0,25.0,68.33333333333333,12,50,24.0,0.0
bypass,umda,30,top70,1,43,11,85.0,61.3,40.0,68.82352941176471,17,50,34.0,0.0
bypass,umda,30,top70,1,43,12,85.0,63.7,45.0,68.4,25,50,50.0,0.0
bypass,umda,30,top70,1,43,13,85.0,66.1,30.0,70.96774193548387,31,50,62.0,0.0
bypass,umda,30,top70,1,43,14,90.0,69.3,45.0,72.85714285714286,35,50,70.0,0.0
bypass,umda,30,top70,1,43,15,90.0,70.8,45.0,73.14285714285714,35,50,70.0,0.0
bypass,umda,30,top70,1,43,16,85.0,69.6,45.0,71.52777777777777,36,50,72.0,0.0
bypass,umda,30,top70,1,43,17,95.0,72.4,55.00000000000001,73.6046511627907,43,50,86.0,0.0
bypass,umda,30,top70,1,43,18,85.0,68.9,45.0,70.95238095238095,42,50,84.0,0.0
bypass,umda,30,top70,1,43,19,85.0,73.1,60.0,74.26829268292683,41,50,82.0,0.0
bypass,umda,30,top70,1,43,20,85.0,75.0,50.0,76.88888888888889,45,50,90.0,0.0
bypass,umda,30,top70,1,43,21,90.0,75.4,55.00000000000001,75.63829787234043,47,50,94.0,0.0
bypass,umda,30,top70,1,43,22,95.0,77.5,55.00000000000001,77.75510204081633,49,50,98.0,0.0
bypass,umda,30,top70,1,43,23,95.0,75.8,55.00000000000001,76.22222222222223,45,50,90.0,0.0
bypass,umda,30,top70,1,43,24,85.0,75.1,65.0,75.10204081632654,49,50,98.0,0.0
bypass,umda,30,top70,1,43,25,85.0,75.0,60.0,75.20408163265306,49,50,98.0,0.0
bypass,umda,30,top70,1,43,26,90.0,76.4,55.00000000000001,77.1875,48,50,96.0,0.0
bypass,umda,30,top70,1,43,27,85.0,77.7,55.00000000000001,77.65306122448979,49,50,98.0,0.0
bypass,umda,30,top70,1,43,28,90.0,77.1,50.0,78.125,48,50,96.0,0.0
bypass,umda,30,top70,1,43,29,95.0,80.2,65.0,80.52083333333333,48,50,96.0,0.0
bypass,umda,30,top70,1,43,30,95.0,80.0,65.0,80.41666666666667,48,50,96.0,0.0
bypass,umda,30,top70,1,43,31,90.0,80.8,55.00000000000001,80.8,50,50,100.0,0.0
bypass,umda,30,top70,1,43,32,85.0,78.9,65.0,78.9,50,50,100.0,0.0
bypass,umda,30,top70,1,43,33,85.0,79.6,60.0,80.10416666666667,48,50,96.0,0.0
bypass,umda,30,top70,1,43,34,85.0,78.5,65.0,78.57142857142857,49,50,98.0,0.0
bypass,umda,30,top70,1,43,35,85.0,78.0,65.0,78.125,48,50,96.0,0.0
bypass,umda,30,top70,1,43,36,85.0,79.8,55.00000000000001,80.625,48,50,96.0,0.0
bypass,umda,30,top70,1,43,37,85.0,78.9,55.00000000000001,79.18367346938776,49,50,98.0,0.0
bypass,umda,30,top70,1,43,38,85.0,78.1,65.0,78.1,50,50,100.0,0.0
bypass,umda,30,top70,1,43,39,85.0,77.7,60.0,77.85714285714286,49,50,98.0,0.0
bypass,umda,30,top70,1,43,40,90.0,74.0,55.00000000000001,74.18367346938776,49,50,98.0,0.0
bypass,umda,30,top70,1,43,41,90.0,73.9,55.00000000000001,73.87755102040816,49,50,98.0,0.0
bypass,umda,30,top70,1,43,42,85.0,72.3,45.0,72.85714285714286,49,50,98.0,0.0
