net,optimizer,rep,fitness_type,seed,size_gen,mode,total_rules,gen,n_train_rules,rule_added_after_gen,max_accuracy,n_rules_correct,mean_accuracy,pct_success_indv,gen_cpu_time
bypass2,emna,2,softmax,44,50,both,20,61,5,True,65.0,13,65.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,62,6,False,75.0,15,65.2,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,63,6,False,75.0,15,65.2,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,64,6,False,75.0,15,65.4,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,65,6,False,75.0,15,66.2,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,66,6,False,75.0,15,68.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,67,6,False,75.0,15,70.4,0.0,0.078125
bypass2,emna,2,softmax,44,50,both,20,68,6,False,75.0,15,72.8,0.0,0.03125
bypass2,emna,2,softmax,44,50,both,20,69,6,False,75.0,15,74.2,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,70,6,False,75.0,15,74.6,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,71,6,False,75.0,15,74.8,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,72,6,True,75.0,15,74.8,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,73,7,False,75.0,15,74.4,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,74,7,False,75.0,15,74.2,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,75,7,False,75.0,15,74.2,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,76,7,False,75.0,15,74.4,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,77,7,False,75.0,15,74.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,78,7,False,75.0,15,73.8,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,79,7,False,75.0,15,74.8,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,80,7,False,75.0,15,73.4,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,81,7,False,75.0,15,74.4,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,82,7,False,75.0,15,74.6,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,83,7,True,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,84,8,False,85.0,17,74.4,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,85,8,False,75.0,15,74.8,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,86,8,False,75.0,15,74.2,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,87,8,False,75.0,15,74.8,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,88,8,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,89,8,False,75.0,15,75.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,90,8,False,85.0,17,75.2,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,91,8,False,75.0,15,74.8,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,92,8,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,93,8,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,94,8,True,75.0,15,75.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,95,9,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,96,9,False,85.0,17,75.2,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,97,9,False,75.0,15,75.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,98,9,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,99,9,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,100,9,False,75.0,15,75.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,101,9,False,75.0,15,74.8,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,102,9,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,103,9,False,75.0,15,74.8,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,104,9,False,75.0,15,74.8,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,105,9,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,106,9,True,75.0,15,74.8,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,107,10,False,75.0,15,75.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,108,10,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,109,10,False,75.0,15,75.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,110,10,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,111,10,False,85.0,17,75.2,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,112,10,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,113,10,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,114,10,False,75.0,15,75.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,115,10,False,75.0,15,75.0,0.0,0.078125
bypass2,emna,2,softmax,44,50,both,20,116,10,False,85.0,17,75.2,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,117,10,False,85.0,17,75.2,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,118,10,False,85.0,17,75.2,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,119,10,False,75.0,15,75.0,0.0,0.078125
bypass2,emna,2,softmax,44,50,both,20,120,10,False,75.0,15,75.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,121,10,True,75.0,15,75.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,122,11,False,75.0,15,75.0,0.0,0.078125
bypass2,emna,2,softmax,44,50,both,20,123,11,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,124,11,False,85.0,17,76.4,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,125,11,False,85.0,17,78.8,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,126,11,False,85.0,17,80.2,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,127,11,False,85.0,17,80.4,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,128,11,False,85.0,17,80.8,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,129,11,False,85.0,17,79.8,0.0,0.109375
bypass2,emna,2,softmax,44,50,both,20,130,11,False,85.0,17,79.2,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,131,11,False,85.0,17,79.8,0.0,0.03125
bypass2,emna,2,softmax,44,50,both,20,132,11,False,85.0,17,81.2,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,133,11,False,85.0,17,81.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,134,11,True,85.0,17,80.8,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,135,12,False,85.0,17,79.8,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,136,12,False,85.0,17,78.8,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,137,12,False,85.0,17,79.4,0.0,0.078125
bypass2,emna,2,softmax,44,50,both,20,138,12,False,85.0,17,77.2,0.0,0.078125
bypass2,emna,2,softmax,44,50,both,20,139,12,False,85.0,17,77.2,0.0,0.078125
bypass2,emna,2,softmax,44,50,both,20,140,12,False,85.0,17,78.2,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,141,12,False,85.0,17,78.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,142,12,False,85.0,17,78.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,143,12,False,85.0,17,76.8,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,144,12,False,85.0,17,77.6,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,145,12,True,85.0,17,76.6,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,146,13,False,85.0,17,76.4,0.0,0.078125
bypass2,emna,2,softmax,44,50,both,20,147,13,False,85.0,17,76.8,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,148,13,False,85.0,17,77.8,0.0,0.078125
bypass2,emna,2,softmax,44,50,both,20,149,13,False,85.0,17,77.4,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,150,13,False,85.0,17,77.4,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,151,13,False,85.0,17,77.6,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,152,13,False,85.0,17,77.6,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,153,13,False,85.0,17,76.2,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,154,13,False,85.0,17,75.8,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,155,13,False,85.0,17,77.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,156,13,True,85.0,17,77.2,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,157,14,False,85.0,17,77.6,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,158,14,False,85.0,17,78.6,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,159,14,False,85.0,17,76.8,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,160,14,False,85.0,17,78.2,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,161,14,False,85.0,17,78.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,162,14,False,85.0,17,77.2,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,163,14,False,85.0,17,76.2,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,164,14,False,85.0,17,76.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,165,14,False,85.0,17,76.6,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,166,14,False,85.0,17,75.6,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,167,14,True,85.0,17,76.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,168,15,False,85.0,17,75.8,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,169,15,False,85.0,17,75.8,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,170,15,False,85.0,17,76.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,171,15,False,85.0,17,76.0,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,172,15,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,173,15,False,85.0,17,75.2,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,174,15,False,85.0,17,76.4,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,175,15,False,85.0,17,75.4,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,176,15,False,85.0,17,75.2,0.0,0.078125
bypass2,emna,2,softmax,44,50,both,20,177,15,False,85.0,17,75.4,0.0,0.078125
bypass2,emna,2,softmax,44,50,both,20,178,15,True,85.0,17,75.6,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,179,16,False,85.0,17,75.6,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,180,16,False,85.0,17,75.4,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,181,16,False,85.0,17,75.8,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,182,16,False,85.0,17,75.4,0.0,0.078125
bypass2,emna,2,softmax,44,50,both,20,183,16,False,85.0,17,75.2,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,184,16,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,185,16,False,75.0,15,75.0,0.0,0.078125
bypass2,emna,2,softmax,44,50,both,20,186,16,False,85.0,17,75.4,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,187,16,False,85.0,17,76.4,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,188,16,False,85.0,17,75.6,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,189,16,True,85.0,17,75.6,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,190,17,False,85.0,17,75.4,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,191,17,False,85.0,17,76.6,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,192,17,False,85.0,17,76.4,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,193,17,False,85.0,17,75.8,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,194,17,False,85.0,17,75.4,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,195,17,False,85.0,17,76.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,196,17,False,85.0,17,75.6,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,197,17,False,85.0,17,76.0,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,198,17,False,85.0,17,75.6,0.0,0.0625
bypass2,emna,2,softmax,44,50,both,20,199,17,False,85.0,17,77.4,0.0,0.046875
bypass2,emna,2,softmax,44,50,both,20,200,17,True,85.0,17,76.4,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,1,1,False,75.0,15,47.4,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,2,1,False,90.0,18,51.5,0.0,0.078125
bypass2,emna,3,softmax,45,50,both,20,3,1,False,85.0,17,59.3,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,4,1,False,95.0,19,61.7,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,5,1,False,95.0,19,62.7,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,6,1,False,95.0,19,65.5,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,7,1,False,95.0,19,67.0,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,8,1,False,95.0,19,67.5,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,9,1,False,95.0,19,68.1,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,10,1,False,95.0,19,71.5,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,11,1,False,95.0,19,67.9,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,12,1,False,90.0,18,67.0,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,13,1,False,95.0,19,71.7,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,14,1,True,95.0,19,75.6,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,15,2,False,95.0,19,73.4,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,16,2,False,95.0,19,72.8,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,17,2,False,85.0,17,71.2,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,18,2,False,90.0,18,74.1,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,19,2,False,85.0,17,75.4,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,20,2,False,90.0,18,76.4,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,21,2,False,85.0,17,74.7,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,22,2,False,85.0,17,74.6,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,23,2,False,80.0,16,74.9,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,24,2,False,75.0,15,74.8,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,25,2,True,80.0,16,74.6,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,26,3,False,75.0,15,74.4,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,27,3,False,75.0,15,74.5,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,28,3,False,75.0,15,74.7,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,29,3,False,75.0,15,74.7,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,30,3,False,75.0,15,74.3,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,31,3,False,75.0,15,74.7,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,32,3,False,75.0,15,74.3,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,33,3,False,75.0,15,74.9,0.0,0.03125
bypass2,emna,3,softmax,45,50,both,20,34,3,False,80.0,16,74.7,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,35,3,False,80.0,16,74.9,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,36,3,False,75.0,15,74.9,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,37,3,False,80.0,16,75.1,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,38,3,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,39,3,False,75.0,15,74.7,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,40,3,False,75.0,15,75.0,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,41,3,False,80.0,16,75.1,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,42,3,False,80.0,16,75.1,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,43,3,False,80.0,16,74.7,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,44,3,True,75.0,15,74.7,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,45,4,False,75.0,15,74.9,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,46,4,False,75.0,15,74.8,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,47,4,False,75.0,15,74.2,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,48,4,False,80.0,16,74.3,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,49,4,False,80.0,16,74.4,0.0,0.03125
bypass2,emna,3,softmax,45,50,both,20,50,4,False,75.0,15,74.3,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,51,4,False,80.0,16,75.0,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,52,4,False,80.0,16,74.6,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,53,4,False,85.0,17,74.7,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,54,4,False,80.0,16,74.4,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,55,4,False,75.0,15,74.1,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,56,4,False,80.0,16,74.6,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,57,4,False,75.0,15,74.2,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,58,4,False,75.0,15,74.5,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,59,4,False,80.0,16,74.8,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,60,4,False,75.0,15,74.6,0.0,0.078125
bypass2,emna,3,softmax,45,50,both,20,61,4,False,80.0,16,74.9,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,62,4,False,80.0,16,74.6,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,63,4,True,80.0,16,74.1,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,64,5,False,75.0,15,74.6,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,65,5,False,75.0,15,73.9,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,66,5,False,75.0,15,74.6,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,67,5,False,80.0,16,74.6,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,68,5,False,80.0,16,74.4,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,69,5,False,80.0,16,75.0,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,70,5,False,85.0,17,75.3,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,71,5,False,85.0,17,75.4,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,72,5,False,85.0,17,75.8,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,73,5,False,90.0,18,75.9,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,74,5,False,80.0,16,73.8,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,75,5,False,85.0,17,76.5,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,76,5,False,90.0,18,76.8,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,77,5,False,85.0,17,76.4,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,78,5,False,85.0,17,76.9,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,79,5,False,85.0,17,77.6,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,80,5,False,85.0,17,76.2,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,81,5,False,85.0,17,76.9,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,82,5,False,85.0,17,75.9,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,83,5,True,85.0,17,76.6,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,84,6,False,85.0,17,76.2,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,85,6,False,80.0,16,75.8,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,86,6,False,85.0,17,76.8,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,87,6,False,85.0,17,75.9,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,88,6,False,80.0,16,75.5,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,89,6,False,80.0,16,74.7,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,90,6,False,85.0,17,75.5,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,91,6,False,80.0,16,75.3,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,92,6,False,85.0,17,75.9,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,93,6,False,85.0,17,75.3,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,94,6,True,75.0,15,74.3,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,95,7,False,80.0,16,74.6,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,96,7,False,85.0,17,74.8,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,97,7,False,85.0,17,75.3,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,98,7,False,80.0,16,74.8,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,99,7,False,85.0,17,75.5,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,100,7,False,80.0,16,74.3,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,101,7,False,80.0,16,75.1,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,102,7,False,85.0,17,74.0,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,103,7,False,80.0,16,75.4,0.0,0.03125
bypass2,emna,3,softmax,45,50,both,20,104,7,False,80.0,16,74.6,0.0,0.03125
bypass2,emna,3,softmax,45,50,both,20,105,7,False,80.0,16,74.4,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,106,7,True,75.0,15,74.6,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,107,8,False,80.0,16,74.9,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,108,8,False,80.0,16,74.6,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,109,8,False,80.0,16,74.2,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,110,8,False,85.0,17,74.2,0.0,0.078125
bypass2,emna,3,softmax,45,50,both,20,111,8,False,85.0,17,74.9,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,112,8,False,95.0,19,77.5,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,113,8,False,90.0,18,78.7,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,114,8,False,85.0,17,80.8,0.0,0.078125
bypass2,emna,3,softmax,45,50,both,20,115,8,False,90.0,18,83.7,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,116,8,False,95.0,19,84.3,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,117,8,False,95.0,19,85.0,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,118,8,False,95.0,19,84.8,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,119,8,False,95.0,19,86.1,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,120,8,False,95.0,19,87.4,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,121,8,False,95.0,19,89.4,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,122,8,True,95.0,19,90.0,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,123,9,False,95.0,19,91.9,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,124,9,False,95.0,19,92.3,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,125,9,False,95.0,19,91.3,0.0,0.078125
bypass2,emna,3,softmax,45,50,both,20,126,9,False,95.0,19,91.6,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,127,9,False,95.0,19,92.7,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,128,9,False,95.0,19,91.8,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,129,9,False,95.0,19,92.5,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,130,9,False,95.0,19,92.8,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,131,9,False,95.0,19,92.0,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,132,9,False,95.0,19,93.4,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,133,9,True,95.0,19,93.8,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,134,10,False,95.0,19,93.0,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,135,10,False,95.0,19,93.8,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,136,10,False,95.0,19,94.6,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,137,10,False,95.0,19,94.0,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,138,10,False,95.0,19,94.8,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,139,10,False,95.0,19,94.1,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,140,10,False,95.0,19,94.5,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,141,10,False,95.0,19,94.4,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,142,10,False,95.0,19,91.6,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,143,10,False,95.0,19,92.3,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,144,10,True,95.0,19,93.2,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,145,11,False,95.0,19,92.8,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,146,11,False,95.0,19,92.3,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,147,11,False,95.0,19,93.5,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,148,11,False,95.0,19,93.6,0.0,0.046875
bypass2,emna,3,softmax,45,50,both,20,149,11,False,95.0,19,93.6,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,150,11,False,95.0,19,92.6,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,151,11,False,95.0,19,91.4,0.0,0.0625
bypass2,emna,3,softmax,45,50,both,20,152,11,False,100.0,20,89.9,6.0,0.0625
bypass2,emna,4,softmax,46,50,both,20,1,1,False,80.0,16,51.2,0.0,0.078125
bypass2,emna,4,softmax,46,50,both,20,2,1,False,85.0,17,49.6,0.0,0.046875
bypass2,emna,4,softmax,46,50,both,20,3,1,False,85.0,17,48.3,0.0,0.046875
